Head,Relation,Tail
Implanon,HAS_SIDE_EFFECT,Tension
Implanon,HAS_SIDE_EFFECT,Otitis media
Implanon,HAS_SIDE_EFFECT,Ovarian cyst
Implanon,HAS_SIDE_EFFECT,Pain
Implanon,HAS_SIDE_EFFECT,Paraesthesia
Implanon,HAS_SIDE_EFFECT,Pharyngitis
Implanon,HAS_SIDE_EFFECT,Ectopic pregnancy
Implanon,HAS_SIDE_EFFECT,Pruritus
Implanon,HAS_SIDE_EFFECT,Pruritus genital
Implanon,HAS_SIDE_EFFECT,Rhinitis
Implanon,HAS_SIDE_EFFECT,Seborrhoeic dermatitis
Implanon,HAS_SIDE_EFFECT,Sinusitis
Implanon,HAS_SIDE_EFFECT,Swelling
Implanon,HAS_SIDE_EFFECT,Erythema
Implanon,HAS_SIDE_EFFECT,Upper respiratory tract infection
Implanon,HAS_SIDE_EFFECT,Urticaria
Implanon,HAS_SIDE_EFFECT,Vaginal infection
Implanon,HAS_SIDE_EFFECT,Vaginal inflammation
Implanon,HAS_SIDE_EFFECT,Varicose vein
Implanon,HAS_SIDE_EFFECT,Vomiting
Implanon,HAS_SIDE_EFFECT,Weight increased
Implanon,HAS_SIDE_EFFECT,Weight decreased
Implanon,HAS_SIDE_EFFECT,Mood swings
Implanon,HAS_SIDE_EFFECT,Affect lability
Implanon,HAS_SIDE_EFFECT,Breast discharge
Implanon,HAS_SIDE_EFFECT,Migraine
Implanon,HAS_SIDE_EFFECT,Fluid retention
Implanon,HAS_SIDE_EFFECT,Generalised oedema
Implanon,HAS_SIDE_EFFECT,Injection site reaction
Implanon,HAS_SIDE_EFFECT,Bone pain
Implanon,HAS_SIDE_EFFECT,Injection site pain
Implanon,HAS_SIDE_EFFECT,Myalgia
Implanon,HAS_SIDE_EFFECT,Increased appetite
Implanon,HAS_SIDE_EFFECT,Galactorrhoea
Implanon,HAS_SIDE_EFFECT,Crying
Implanon,HAS_SIDE_EFFECT,Vulvovaginal discomfort
Implanon,HAS_SIDE_EFFECT,Premenstrual syndrome
Implanon,HAS_SIDE_EFFECT,Influenza like illness
Implanon,HAS_SIDE_EFFECT,Blood pressure increased
Implanon,HAS_SIDE_EFFECT,Surgery
Implanon,HAS_SIDE_EFFECT,Sexual dysfunction
Implanon,HAS_SIDE_EFFECT,Hot flush
Implanon,HAS_SIDE_EFFECT,Menopausal symptoms
Implanon,HAS_SIDE_EFFECT,Acne
Implanon,HAS_SIDE_EFFECT,Insomnia
Implanon,HAS_SIDE_EFFECT,Smear cervix abnormal
Implanon,HAS_SIDE_EFFECT,Fibroadenoma of breast
Implanon,HAS_SIDE_EFFECT,Breast enlargement
Implanon,HAS_SIDE_EFFECT,Somnolence
Implanon,HAS_SIDE_EFFECT,Visual impairment
Implanon,HAS_SIDE_EFFECT,Anaphylactic shock
Implanon,HAS_SIDE_EFFECT,Breast disorder
Implanon,HAS_SIDE_EFFECT,Infection
Implanon,HAS_SIDE_EFFECT,Connective tissue disorder
Implanon,HAS_SIDE_EFFECT,Gastrointestinal disorder
Implanon,HAS_SIDE_EFFECT,Immune system disorder
Implanon,HAS_SIDE_EFFECT,Hepatocellular injury
Implanon,HAS_SIDE_EFFECT,Liver disorder
Implanon,HAS_SIDE_EFFECT,Foetor hepaticus
Implanon,HAS_SIDE_EFFECT,Musculoskeletal pain
Implanon,HAS_SIDE_EFFECT,Nervous system disorder
Implanon,HAS_SIDE_EFFECT,Pregnancy
Implanon,HAS_SIDE_EFFECT,Convulsion
Implanon,HAS_SIDE_EFFECT,Urinary tract infection
Implanon,HAS_SIDE_EFFECT,Urethral disorder
Implanon,HAS_SIDE_EFFECT,Urinary tract disorder
Implanon,HAS_SIDE_EFFECT,Angiopathy
Implanon,HAS_SIDE_EFFECT,Menstruation irregular
Implanon,HAS_SIDE_EFFECT,Malnutrition
Implanon,HAS_SIDE_EFFECT,Skin disorder
Implanon,HAS_SIDE_EFFECT,Breast tenderness
Implanon,HAS_SIDE_EFFECT,Depressed mood
Implanon,HAS_SIDE_EFFECT,Implant site reaction
Implanon,HAS_SIDE_EFFECT,Infestation
Implanon,HAS_SIDE_EFFECT,Genital discharge
Implanon,HAS_SIDE_EFFECT,Implant site pain
Westcort,HAS_SIDE_EFFECT,Infection
Westcort,HAS_SIDE_EFFECT,Eczema
Westcort,HAS_SIDE_EFFECT,Rash
Westcort,HAS_SIDE_EFFECT,Dermatitis
Westcort,HAS_SIDE_EFFECT,Folliculitis
Westcort,HAS_SIDE_EFFECT,Gastrointestinal disorder
Westcort,HAS_SIDE_EFFECT,Hypertrichosis
Westcort,HAS_SIDE_EFFECT,Miliaria
Westcort,HAS_SIDE_EFFECT,Fungal infection
Westcort,HAS_SIDE_EFFECT,Pruritus
Westcort,HAS_SIDE_EFFECT,Telangiectasia
Westcort,HAS_SIDE_EFFECT,Erythema
Westcort,HAS_SIDE_EFFECT,Application site reaction
Westcort,HAS_SIDE_EFFECT,Skin atrophy
Westcort,HAS_SIDE_EFFECT,Growth retardation
Westcort,HAS_SIDE_EFFECT,Dry skin
Westcort,HAS_SIDE_EFFECT,Skin irritation
Westcort,HAS_SIDE_EFFECT,Skin striae
Westcort,HAS_SIDE_EFFECT,Dermatitis contact
Westcort,HAS_SIDE_EFFECT,Leukoderma
Westcort,HAS_SIDE_EFFECT,Dermatitis acneiform
Westcort,HAS_SIDE_EFFECT,Skin burning sensation
Westcort,HAS_SIDE_EFFECT,Secondary adrenocortical insufficiency
Westcort,HAS_SIDE_EFFECT,Atrophy
Westcort,HAS_SIDE_EFFECT,Rash maculo-papular
Westcort,HAS_SIDE_EFFECT,Pain
Goserelin,HAS_SIDE_EFFECT,Gastrointestinal pain
Goserelin,HAS_SIDE_EFFECT,Abdominal pain
Goserelin,HAS_SIDE_EFFECT,Alopecia
Goserelin,HAS_SIDE_EFFECT,Amblyopia
Goserelin,HAS_SIDE_EFFECT,Amenorrhoea
Goserelin,HAS_SIDE_EFFECT,Anaphylactic shock
Goserelin,HAS_SIDE_EFFECT,Anaemia
Goserelin,HAS_SIDE_EFFECT,Angina pectoris
Goserelin,HAS_SIDE_EFFECT,Decreased appetite
Goserelin,HAS_SIDE_EFFECT,Anxiety
Goserelin,HAS_SIDE_EFFECT,Arrhythmia
Goserelin,HAS_SIDE_EFFECT,Arthralgia
Goserelin,HAS_SIDE_EFFECT,Musculoskeletal discomfort
Goserelin,HAS_SIDE_EFFECT,Asthenia
Goserelin,HAS_SIDE_EFFECT,Back pain
Goserelin,HAS_SIDE_EFFECT,Mental disorder
Goserelin,HAS_SIDE_EFFECT,Bladder neoplasm
Goserelin,HAS_SIDE_EFFECT,Blood pressure abnormal
Goserelin,HAS_SIDE_EFFECT,Bone disorder
Goserelin,HAS_SIDE_EFFECT,Breast disorder
Goserelin,HAS_SIDE_EFFECT,Breast swelling
Goserelin,HAS_SIDE_EFFECT,Bronchitis
Goserelin,HAS_SIDE_EFFECT,Transient ischaemic attack
Goserelin,HAS_SIDE_EFFECT,Chest pain
Goserelin,HAS_SIDE_EFFECT,Infection
Goserelin,HAS_SIDE_EFFECT,Confusional state
Goserelin,HAS_SIDE_EFFECT,Feeling abnormal
Goserelin,HAS_SIDE_EFFECT,Constipation
Goserelin,HAS_SIDE_EFFECT,Cough
Goserelin,HAS_SIDE_EFFECT,Cystitis noninfective
Goserelin,HAS_SIDE_EFFECT,Cystitis
Goserelin,HAS_SIDE_EFFECT,Bladder pain
Goserelin,HAS_SIDE_EFFECT,Cyst
Goserelin,HAS_SIDE_EFFECT,Disturbance in sexual arousal
Goserelin,HAS_SIDE_EFFECT,Libido decreased
Goserelin,HAS_SIDE_EFFECT,Depression
Goserelin,HAS_SIDE_EFFECT,Diabetes mellitus
Goserelin,HAS_SIDE_EFFECT,Diarrhoea
Goserelin,HAS_SIDE_EFFECT,Dizziness
Goserelin,HAS_SIDE_EFFECT,Somnolence
Goserelin,HAS_SIDE_EFFECT,Drug hypersensitivity
Goserelin,HAS_SIDE_EFFECT,Dysmenorrhoea
Goserelin,HAS_SIDE_EFFECT,Dyspepsia
Goserelin,HAS_SIDE_EFFECT,Dyspnoea
Goserelin,HAS_SIDE_EFFECT,Ecchymosis
Goserelin,HAS_SIDE_EFFECT,Oedema
Goserelin,HAS_SIDE_EFFECT,Endocrine disorder
Goserelin,HAS_SIDE_EFFECT,Epistaxis
Goserelin,HAS_SIDE_EFFECT,Rash
Goserelin,HAS_SIDE_EFFECT,Dermatitis
Goserelin,HAS_SIDE_EFFECT,Extravasation
Goserelin,HAS_SIDE_EFFECT,Eye disorder
Goserelin,HAS_SIDE_EFFECT,Fatigue
Goserelin,HAS_SIDE_EFFECT,Body temperature increased
Goserelin,HAS_SIDE_EFFECT,Flatulence
Goserelin,HAS_SIDE_EFFECT,Multiple fractures
Goserelin,HAS_SIDE_EFFECT,Fracture
Goserelin,HAS_SIDE_EFFECT,Gout
Goserelin,HAS_SIDE_EFFECT,Gynaecomastia
Goserelin,HAS_SIDE_EFFECT,Hair disorder
Goserelin,HAS_SIDE_EFFECT,Headache
Goserelin,HAS_SIDE_EFFECT,Cardiac disorder
Goserelin,HAS_SIDE_EFFECT,Cardiac failure
Goserelin,HAS_SIDE_EFFECT,Cardiac failure congestive
Goserelin,HAS_SIDE_EFFECT,Haematemesis
Goserelin,HAS_SIDE_EFFECT,Haematuria
Goserelin,HAS_SIDE_EFFECT,Haemorrhage
Goserelin,HAS_SIDE_EFFECT,Haemoglobin
Goserelin,HAS_SIDE_EFFECT,Hepatitis
Goserelin,HAS_SIDE_EFFECT,Herpes simplex
Goserelin,HAS_SIDE_EFFECT,Herpes zoster
Goserelin,HAS_SIDE_EFFECT,Hirsutism
Goserelin,HAS_SIDE_EFFECT,Hypercalcaemia
Goserelin,HAS_SIDE_EFFECT,Hypercholesterolaemia
Goserelin,HAS_SIDE_EFFECT,Hyperglycaemia
Goserelin,HAS_SIDE_EFFECT,Hyperhidrosis
Goserelin,HAS_SIDE_EFFECT,Hyperlipidaemia
Goserelin,HAS_SIDE_EFFECT,Hypersensitivity
Goserelin,HAS_SIDE_EFFECT,Hypertension
Goserelin,HAS_SIDE_EFFECT,Hypotension
Goserelin,HAS_SIDE_EFFECT,Immune system disorder
Goserelin,HAS_SIDE_EFFECT,Incontinence
Goserelin,HAS_SIDE_EFFECT,Libido increased
Goserelin,HAS_SIDE_EFFECT,Infarction
Goserelin,HAS_SIDE_EFFECT,Influenza
Goserelin,HAS_SIDE_EFFECT,Jaundice
Goserelin,HAS_SIDE_EFFECT,Osteoarthritis
Goserelin,HAS_SIDE_EFFECT,Arthropathy
Goserelin,HAS_SIDE_EFFECT,Muscle spasms
Goserelin,HAS_SIDE_EFFECT,Lethargy
Goserelin,HAS_SIDE_EFFECT,Leukopenia
Goserelin,HAS_SIDE_EFFECT,Chronic obstructive pulmonary disease
Goserelin,HAS_SIDE_EFFECT,Bronchial hyperreactivity
Goserelin,HAS_SIDE_EFFECT,Lymphoedema
Goserelin,HAS_SIDE_EFFECT,Breast pain
Goserelin,HAS_SIDE_EFFECT,Menorrhagia
Goserelin,HAS_SIDE_EFFECT,Hypertonia
Goserelin,HAS_SIDE_EFFECT,Myocardial infarction
Goserelin,HAS_SIDE_EFFECT,Acute coronary syndrome
Goserelin,HAS_SIDE_EFFECT,Nausea
Goserelin,HAS_SIDE_EFFECT,Neoplasm
Goserelin,HAS_SIDE_EFFECT,Nervous system disorder
Goserelin,HAS_SIDE_EFFECT,Nervousness
Goserelin,HAS_SIDE_EFFECT,Tension
Goserelin,HAS_SIDE_EFFECT,Nodule
Goserelin,HAS_SIDE_EFFECT,Nocturia
Goserelin,HAS_SIDE_EFFECT,Ophthalmoplegia
Goserelin,HAS_SIDE_EFFECT,IIIrd nerve paralysis
Goserelin,HAS_SIDE_EFFECT,Osteoporosis
Goserelin,HAS_SIDE_EFFECT,Ovarian cyst
Goserelin,HAS_SIDE_EFFECT,Pain
Goserelin,HAS_SIDE_EFFECT,Palpitations
Goserelin,HAS_SIDE_EFFECT,Paraesthesia
Goserelin,HAS_SIDE_EFFECT,Pelvic pain
Goserelin,HAS_SIDE_EFFECT,Pharyngitis
Goserelin,HAS_SIDE_EFFECT,Pituitary tumour benign
Goserelin,HAS_SIDE_EFFECT,Pituitary haemorrhage
Goserelin,HAS_SIDE_EFFECT,Pituitary tumour
Goserelin,HAS_SIDE_EFFECT,Pneumonia
Goserelin,HAS_SIDE_EFFECT,Polyp
Goserelin,HAS_SIDE_EFFECT,Proctitis
Goserelin,HAS_SIDE_EFFECT,Pruritus
Goserelin,HAS_SIDE_EFFECT,Psychotic disorder
Goserelin,HAS_SIDE_EFFECT,Pulmonary embolism
Goserelin,HAS_SIDE_EFFECT,Rhinitis
Goserelin,HAS_SIDE_EFFECT,Seborrhoeic dermatitis
Goserelin,HAS_SIDE_EFFECT,Convulsion
Goserelin,HAS_SIDE_EFFECT,Shock
Goserelin,HAS_SIDE_EFFECT,Sinusitis
Goserelin,HAS_SIDE_EFFECT,Spinal cord compression
Goserelin,HAS_SIDE_EFFECT,Cerebrovascular accident
Goserelin,HAS_SIDE_EFFECT,Swelling
Goserelin,HAS_SIDE_EFFECT,Tachycardia
Goserelin,HAS_SIDE_EFFECT,Thirst
Goserelin,HAS_SIDE_EFFECT,Thrombocytopenia
Goserelin,HAS_SIDE_EFFECT,Thrombophlebitis
Goserelin,HAS_SIDE_EFFECT,Ulcer
Goserelin,HAS_SIDE_EFFECT,Erythema
Goserelin,HAS_SIDE_EFFECT,Upper respiratory tract infection
Goserelin,HAS_SIDE_EFFECT,Ureteric obstruction
Goserelin,HAS_SIDE_EFFECT,Pollakiuria
Goserelin,HAS_SIDE_EFFECT,Urinary incontinence
Goserelin,HAS_SIDE_EFFECT,Urinary tract infection
Goserelin,HAS_SIDE_EFFECT,Urethral disorder
Goserelin,HAS_SIDE_EFFECT,Urinary tract disorder
Goserelin,HAS_SIDE_EFFECT,Urticaria
Goserelin,HAS_SIDE_EFFECT,Uterine haemorrhage
Goserelin,HAS_SIDE_EFFECT,Vaginal infection
Goserelin,HAS_SIDE_EFFECT,Vaginal inflammation
Goserelin,HAS_SIDE_EFFECT,Varicose vein
Goserelin,HAS_SIDE_EFFECT,Angiopathy
Goserelin,HAS_SIDE_EFFECT,Vasodilation procedure
Goserelin,HAS_SIDE_EFFECT,Vomiting
Goserelin,HAS_SIDE_EFFECT,Vulvovaginitis
Goserelin,HAS_SIDE_EFFECT,Weight increased
Goserelin,HAS_SIDE_EFFECT,Dry mouth
Goserelin,HAS_SIDE_EFFECT,Urinary retention
Goserelin,HAS_SIDE_EFFECT,Ovarian hyperstimulation syndrome
Goserelin,HAS_SIDE_EFFECT,Peripheral vascular disorder
Goserelin,HAS_SIDE_EFFECT,Sudden cardiac death
Goserelin,HAS_SIDE_EFFECT,Chills
Goserelin,HAS_SIDE_EFFECT,Mood swings
Goserelin,HAS_SIDE_EFFECT,Affect lability
Goserelin,HAS_SIDE_EFFECT,Oedema peripheral
Goserelin,HAS_SIDE_EFFECT,Hepatic function abnormal
Goserelin,HAS_SIDE_EFFECT,Deep vein thrombosis
Goserelin,HAS_SIDE_EFFECT,Migraine
Goserelin,HAS_SIDE_EFFECT,Application site reaction
Goserelin,HAS_SIDE_EFFECT,Breast atrophy
Goserelin,HAS_SIDE_EFFECT,High density lipoprotein decreased
Goserelin,HAS_SIDE_EFFECT,Injection site reaction
Goserelin,HAS_SIDE_EFFECT,Bone pain
Goserelin,HAS_SIDE_EFFECT,Adverse reaction
Goserelin,HAS_SIDE_EFFECT,Skin discolouration
Goserelin,HAS_SIDE_EFFECT,Dry skin
Goserelin,HAS_SIDE_EFFECT,Uterine leiomyoma
Goserelin,HAS_SIDE_EFFECT,Bone cancer metastatic
Goserelin,HAS_SIDE_EFFECT,Malnutrition
Goserelin,HAS_SIDE_EFFECT,Photosensitivity reaction
Goserelin,HAS_SIDE_EFFECT,Skin disorder
Goserelin,HAS_SIDE_EFFECT,Malaise
Goserelin,HAS_SIDE_EFFECT,Discomfort
Goserelin,HAS_SIDE_EFFECT,Ill-defined disorder
Goserelin,HAS_SIDE_EFFECT,Dysuria
Goserelin,HAS_SIDE_EFFECT,Myalgia
Goserelin,HAS_SIDE_EFFECT,Increased appetite
Goserelin,HAS_SIDE_EFFECT,Mental disability
Goserelin,HAS_SIDE_EFFECT,Thinking abnormal
Goserelin,HAS_SIDE_EFFECT,Tenderness
Goserelin,HAS_SIDE_EFFECT,Galactorrhoea
Goserelin,HAS_SIDE_EFFECT,Condition aggravated
Goserelin,HAS_SIDE_EFFECT,Muscle mass
Goserelin,HAS_SIDE_EFFECT,Blood testosterone decreased
Goserelin,HAS_SIDE_EFFECT,Vulvovaginal dryness
Goserelin,HAS_SIDE_EFFECT,Erectile dysfunction
Goserelin,HAS_SIDE_EFFECT,Sepsis
Goserelin,HAS_SIDE_EFFECT,Breast tenderness
Goserelin,HAS_SIDE_EFFECT,Rectal haemorrhage
Goserelin,HAS_SIDE_EFFECT,Glucose tolerance impaired
Goserelin,HAS_SIDE_EFFECT,Dry eye
Goserelin,HAS_SIDE_EFFECT,Pituitary infarction
Goserelin,HAS_SIDE_EFFECT,Vision blurred
Goserelin,HAS_SIDE_EFFECT,Injection site irritation
Goserelin,HAS_SIDE_EFFECT,Low density lipoprotein increased
Goserelin,HAS_SIDE_EFFECT,Sexual dysfunction
Goserelin,HAS_SIDE_EFFECT,Lower urinary tract symptoms
Goserelin,HAS_SIDE_EFFECT,Hot flush
Goserelin,HAS_SIDE_EFFECT,Menopausal symptoms
Goserelin,HAS_SIDE_EFFECT,Acne
Goserelin,HAS_SIDE_EFFECT,Blood uric acid increased
Goserelin,HAS_SIDE_EFFECT,Hyperuricaemia
Goserelin,HAS_SIDE_EFFECT,Febrile neutropenia
Goserelin,HAS_SIDE_EFFECT,Amnesia
Goserelin,HAS_SIDE_EFFECT,Sleep disorder
Goserelin,HAS_SIDE_EFFECT,Tumour flare
Goserelin,HAS_SIDE_EFFECT,Tumour pain
Goserelin,HAS_SIDE_EFFECT,Bone density decreased
Goserelin,HAS_SIDE_EFFECT,Cerebral ischaemia
Goserelin,HAS_SIDE_EFFECT,Insomnia
Goserelin,HAS_SIDE_EFFECT,Lupus-like syndrome
Goserelin,HAS_SIDE_EFFECT,Blood pressure fluctuation
Goserelin,HAS_SIDE_EFFECT,Dyspareunia
Goserelin,HAS_SIDE_EFFECT,Blood cholesterol increased
Goserelin,HAS_SIDE_EFFECT,Renal impairment
Goserelin,HAS_SIDE_EFFECT,Renal failure
Goserelin,HAS_SIDE_EFFECT,Breast enlargement
Goserelin,HAS_SIDE_EFFECT,Vaginal haemorrhage
Goserelin,HAS_SIDE_EFFECT,Loss of libido
Goserelin,HAS_SIDE_EFFECT,Metrorrhagia
Octreotide,HAS_SIDE_EFFECT,Abdominal distension
Octreotide,HAS_SIDE_EFFECT,Gastrointestinal pain
Octreotide,HAS_SIDE_EFFECT,Abdominal pain
Octreotide,HAS_SIDE_EFFECT,Pancreatitis acute
Octreotide,HAS_SIDE_EFFECT,Alopecia
Octreotide,HAS_SIDE_EFFECT,Anaphylactic shock
Octreotide,HAS_SIDE_EFFECT,Decreased appetite
Octreotide,HAS_SIDE_EFFECT,Arrhythmia
Octreotide,HAS_SIDE_EFFECT,Asthenia
Octreotide,HAS_SIDE_EFFECT,Cholecystitis
Octreotide,HAS_SIDE_EFFECT,Cholelithiasis
Octreotide,HAS_SIDE_EFFECT,Cholestasis
Octreotide,HAS_SIDE_EFFECT,Constipation
Octreotide,HAS_SIDE_EFFECT,Dehydration
Octreotide,HAS_SIDE_EFFECT,Dizziness
Octreotide,HAS_SIDE_EFFECT,Dyspepsia
Octreotide,HAS_SIDE_EFFECT,Dyspnoea
Octreotide,HAS_SIDE_EFFECT,Endocrine disorder
Octreotide,HAS_SIDE_EFFECT,Rash
Octreotide,HAS_SIDE_EFFECT,Dermatitis
Octreotide,HAS_SIDE_EFFECT,Flatulence
Octreotide,HAS_SIDE_EFFECT,Gastrointestinal disorder
Octreotide,HAS_SIDE_EFFECT,Headache
Octreotide,HAS_SIDE_EFFECT,Cardiac disorder
Octreotide,HAS_SIDE_EFFECT,Hyperbilirubinaemia
Octreotide,HAS_SIDE_EFFECT,Hyperglycaemia
Octreotide,HAS_SIDE_EFFECT,Hypersensitivity
Octreotide,HAS_SIDE_EFFECT,Hypoglycaemia
Octreotide,HAS_SIDE_EFFECT,Hypothyroidism
Octreotide,HAS_SIDE_EFFECT,Immune system disorder
Octreotide,HAS_SIDE_EFFECT,Intestinal obstruction
Octreotide,HAS_SIDE_EFFECT,Jaundice
Octreotide,HAS_SIDE_EFFECT,Jaundice cholestatic
Octreotide,HAS_SIDE_EFFECT,Nausea
Octreotide,HAS_SIDE_EFFECT,Nervous system disorder
Octreotide,HAS_SIDE_EFFECT,Pain
Octreotide,HAS_SIDE_EFFECT,Pancreatitis
Octreotide,HAS_SIDE_EFFECT,Pregnancy
Octreotide,HAS_SIDE_EFFECT,Pruritus
Octreotide,HAS_SIDE_EFFECT,Steatorrhoea
Octreotide,HAS_SIDE_EFFECT,Tachycardia
Octreotide,HAS_SIDE_EFFECT,Urticaria
Octreotide,HAS_SIDE_EFFECT,Vomiting
Octreotide,HAS_SIDE_EFFECT,Hepatitis cholestatic
Octreotide,HAS_SIDE_EFFECT,Injection site reaction
Octreotide,HAS_SIDE_EFFECT,Blood alkaline phosphatase increased
Octreotide,HAS_SIDE_EFFECT,Malnutrition
Octreotide,HAS_SIDE_EFFECT,Skin disorder
Octreotide,HAS_SIDE_EFFECT,Abdominal pain upper
Octreotide,HAS_SIDE_EFFECT,Abdominal tenderness
Octreotide,HAS_SIDE_EFFECT,Blood thyroid stimulating hormone decreased
Octreotide,HAS_SIDE_EFFECT,Hepatobiliary disease
Octreotide,HAS_SIDE_EFFECT,Hepatitis acute
Octreotide,HAS_SIDE_EFFECT,Glucose tolerance impaired
Octreotide,HAS_SIDE_EFFECT,Thyroid disorder
Octreotide,HAS_SIDE_EFFECT,Bradycardia
Octreotide,HAS_SIDE_EFFECT,Transaminases increased
Octreotide,HAS_SIDE_EFFECT,Drug interaction
Octreotide,HAS_SIDE_EFFECT,Thyroxine free decreased
Octreotide,HAS_SIDE_EFFECT,Diarrhoea
Octreotide,HAS_SIDE_EFFECT,Adrenal insufficiency
Octreotide,HAS_SIDE_EFFECT,Amenorrhoea
Octreotide,HAS_SIDE_EFFECT,Amnesia
Octreotide,HAS_SIDE_EFFECT,Anaemia
Octreotide,HAS_SIDE_EFFECT,Hypochromic anaemia
Octreotide,HAS_SIDE_EFFECT,Anxiety
Octreotide,HAS_SIDE_EFFECT,Appendicitis
Octreotide,HAS_SIDE_EFFECT,Arthralgia
Octreotide,HAS_SIDE_EFFECT,Musculoskeletal discomfort
Octreotide,HAS_SIDE_EFFECT,Arthritis
Octreotide,HAS_SIDE_EFFECT,Asthma
Octreotide,HAS_SIDE_EFFECT,Back pain
Octreotide,HAS_SIDE_EFFECT,Mental disorder
Octreotide,HAS_SIDE_EFFECT,Coagulopathy
Octreotide,HAS_SIDE_EFFECT,Breast feeding
Octreotide,HAS_SIDE_EFFECT,Bronchospasm
Octreotide,HAS_SIDE_EFFECT,Bronchitis
Octreotide,HAS_SIDE_EFFECT,Neoplasm malignant
Octreotide,HAS_SIDE_EFFECT,Candida infection
Octreotide,HAS_SIDE_EFFECT,Basal cell carcinoma
Octreotide,HAS_SIDE_EFFECT,Cellulitis
Octreotide,HAS_SIDE_EFFECT,Chest pain
Octreotide,HAS_SIDE_EFFECT,Infection
Octreotide,HAS_SIDE_EFFECT,Conjunctivitis
Octreotide,HAS_SIDE_EFFECT,Contusion
Octreotide,HAS_SIDE_EFFECT,Cough
Octreotide,HAS_SIDE_EFFECT,Acne cystic
Octreotide,HAS_SIDE_EFFECT,Cystitis noninfective
Octreotide,HAS_SIDE_EFFECT,Cystitis
Octreotide,HAS_SIDE_EFFECT,Bladder pain
Octreotide,HAS_SIDE_EFFECT,Deafness
Octreotide,HAS_SIDE_EFFECT,Depression
Octreotide,HAS_SIDE_EFFECT,Diabetes insipidus
Octreotide,HAS_SIDE_EFFECT,Diabetes mellitus
Octreotide,HAS_SIDE_EFFECT,Somnolence
Octreotide,HAS_SIDE_EFFECT,Dysuria
Octreotide,HAS_SIDE_EFFECT,Ear disorder
Octreotide,HAS_SIDE_EFFECT,Oedema
Octreotide,HAS_SIDE_EFFECT,Epistaxis
Octreotide,HAS_SIDE_EFFECT,Eructation
Octreotide,HAS_SIDE_EFFECT,Extravasation
Octreotide,HAS_SIDE_EFFECT,Fatigue
Octreotide,HAS_SIDE_EFFECT,Hepatic steatosis
Octreotide,HAS_SIDE_EFFECT,Body temperature increased
Octreotide,HAS_SIDE_EFFECT,Flushing
Octreotide,HAS_SIDE_EFFECT,Pain in extremity
Octreotide,HAS_SIDE_EFFECT,Multiple fractures
Octreotide,HAS_SIDE_EFFECT,Fracture
Octreotide,HAS_SIDE_EFFECT,Gallbladder disorder
Octreotide,HAS_SIDE_EFFECT,Gastritis
Octreotide,HAS_SIDE_EFFECT,Gastroenteritis
Octreotide,HAS_SIDE_EFFECT,Gastrointestinal haemorrhage
Octreotide,HAS_SIDE_EFFECT,Goitre
Octreotide,HAS_SIDE_EFFECT,Gynaecomastia
Octreotide,HAS_SIDE_EFFECT,Cardiac failure congestive
Octreotide,HAS_SIDE_EFFECT,Haematoma
Octreotide,HAS_SIDE_EFFECT,Haematuria
Octreotide,HAS_SIDE_EFFECT,Haemorrhoids
Octreotide,HAS_SIDE_EFFECT,Hepatitis
Octreotide,HAS_SIDE_EFFECT,Hernia
Octreotide,HAS_SIDE_EFFECT,Herpes simplex
Octreotide,HAS_SIDE_EFFECT,Herpes zoster
Octreotide,HAS_SIDE_EFFECT,Hyperkalaemia
Octreotide,HAS_SIDE_EFFECT,Hypertension
Octreotide,HAS_SIDE_EFFECT,Hypogonadism
Octreotide,HAS_SIDE_EFFECT,Irritability
Octreotide,HAS_SIDE_EFFECT,Ischaemia
Octreotide,HAS_SIDE_EFFECT,Osteoarthritis
Octreotide,HAS_SIDE_EFFECT,Arthropathy
Octreotide,HAS_SIDE_EFFECT,Muscle spasms
Octreotide,HAS_SIDE_EFFECT,Breast mass
Octreotide,HAS_SIDE_EFFECT,Malabsorption
Octreotide,HAS_SIDE_EFFECT,Menstrual disorder
Octreotide,HAS_SIDE_EFFECT,Metrorrhagia
Octreotide,HAS_SIDE_EFFECT,Nail disorder
Octreotide,HAS_SIDE_EFFECT,Nasal congestion
Octreotide,HAS_SIDE_EFFECT,Nervousness
Octreotide,HAS_SIDE_EFFECT,Tension
Octreotide,HAS_SIDE_EFFECT,Neuralgia
Octreotide,HAS_SIDE_EFFECT,Neuritis
Octreotide,HAS_SIDE_EFFECT,Neuropathy peripheral
Octreotide,HAS_SIDE_EFFECT,Sensory loss
Octreotide,HAS_SIDE_EFFECT,Hypoaesthesia
Octreotide,HAS_SIDE_EFFECT,Oligomenorrhoea
Octreotide,HAS_SIDE_EFFECT,Osteonecrosis
Octreotide,HAS_SIDE_EFFECT,Ear infection
Octreotide,HAS_SIDE_EFFECT,Otitis media
Octreotide,HAS_SIDE_EFFECT,Palpitations
Octreotide,HAS_SIDE_EFFECT,Peptic ulcer
Octreotide,HAS_SIDE_EFFECT,Petechiae
Octreotide,HAS_SIDE_EFFECT,Pharyngitis
Octreotide,HAS_SIDE_EFFECT,Phlebitis
Octreotide,HAS_SIDE_EFFECT,Pituitary haemorrhage
Octreotide,HAS_SIDE_EFFECT,Pneumonia
Octreotide,HAS_SIDE_EFFECT,Polymenorrhoea
Octreotide,HAS_SIDE_EFFECT,Polyuria
Octreotide,HAS_SIDE_EFFECT,Urine output increased
